volume,file,airfoil_label,asb_name,builder,config,comment,xtr_upper,xtr_lower,Re,run_file,alpha,CL,CM,sweep
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,10.5,1.662,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,11.48,1.697,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,12.52,1.713,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,13.57,1.723,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,14.58,1.739,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,15.68,1.747,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,16.74,1.747,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,17.61,1.742,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,18.65,1.748,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,19.65,1.733,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,20.52,1.728,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,21.43,1.693,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,22.45,1.678,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,22.92,1.339,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,24.42,1.353,-0.17,up
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,23.44,1.358,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,22.47,1.32,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,21.41,1.273,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,20.46,1.24,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,19.46,1.199,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,18.44,1.17,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,17.51,1.225,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,16.93,1.741,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,15.27,1.742,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,14.31,1.734,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,13.18,1.716,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,12.32,1.707,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,11.37,1.69,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,10.48,1.656,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,9.51,1.6,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,8.5,1.534,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,7.47,1.458,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,6.49,1.379,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,5.47,1.299,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,4.45,1.207,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,3.38,1.096,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,2.39,0.997,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,1.35,0.891,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,0.33,0.785,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,-0.7,0.679,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,-1.71,0.574,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,-2.72,0.458,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,-3.75,0.343,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,-4.79,0.232,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,-5.82,0.122,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,-6.88,-0.064,-0.17,down
vol1,FX63137B.LFT,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,303400,JG00510.DAT,-7.96,-0.174,-0.17,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,-5.73,-0.372,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,-4.26,-0.292,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,-2.71,-0.13,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,-1.23,0.043,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,0.57,0.265,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,1.89,0.436,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,3.68,0.586,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,5.06,0.691,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,6.77,0.845,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,8.26,1.029,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,9.89,1.157,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,11.2,1.188,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,12.67,1.197,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,14.31,1.191,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,15.76,1.143,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,17.19,1.077,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,18.75,1.013,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,17.13,1.127,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,15.68,1.16,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,14.04,1.197,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,12.55,1.201,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,11.05,1.197,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,9.59,1.141,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,8.11,1.013,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,6.59,0.851,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,4.99,0.708,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,3.33,0.57,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,1.84,0.425,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,0.46,0.255,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,-1.22,0.03,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,-2.76,-0.142,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,-4.28,-0.3,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,61300,JG00125.DAT,-5.9,-0.401,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,-5.72,-0.35,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,-4.15,-0.163,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,-2.64,0.037,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,-1.2,0.184,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,0.44,0.361,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,2.08,0.514,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,3.56,0.663,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,5.19,0.82,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,6.81,0.975,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,8.21,1.098,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,9.77,1.202,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,11.19,1.207,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,12.66,1.207,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,14.24,1.188,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,15.63,1.164,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,17.08,1.046,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,18.74,0.966,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,17.11,1.027,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,15.59,1.126,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,14.12,1.203,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,12.66,1.201,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,11.07,1.209,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,9.51,1.204,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,8.06,1.088,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,6.47,0.951,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,4.91,0.812,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,3.51,0.659,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,1.93,0.5,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,0.23,0.338,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,-1.22,0.168,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,-2.73,0.016,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,-4.29,-0.188,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,101700,AB00123.DAT,-5.96,-0.376,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,-5.8,-0.296,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,-4.16,-0.101,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,-2.54,0.043,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,-1.05,0.175,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,0.47,0.345,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,2.14,0.525,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,3.56,0.681,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,5.17,0.848,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,6.64,0.993,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,8.17,1.13,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,9.84,1.198,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,11.16,1.201,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,12.82,1.203,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,14.29,1.193,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,15.67,1.171,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,17.19,1.031,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,18.78,1.017,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,16.88,1.056,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,15.56,1.174,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,14.12,1.196,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,12.66,1.203,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,11.01,1.203,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,9.67,1.196,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,7.87,1.104,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,6.58,0.987,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,4.72,0.799,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,3.19,0.637,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,1.66,0.47,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,0.02,0.286,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,-1.46,0.134,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,-2.79,0.015,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,-4.51,-0.143,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,203300,AB00121.DAT,-5.91,-0.313,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,-5.69,-0.238,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,-4.31,-0.114,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,-2.76,0.027,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,-1.02,0.187,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,0.47,0.352,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,2.06,0.521,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,3.52,0.671,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,5.16,0.836,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,6.77,0.992,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,8.18,1.105,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,10.02,1.172,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,11.41,1.182,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,12.92,1.188,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,14.38,1.179,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,15.86,1.146,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,16.88,1.092,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,18.45,1.003,-0.085,up
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,17.03,1.067,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,15.43,1.166,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,13.95,1.183,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,12.6,1.186,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,11.12,1.179,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,9.52,1.159,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,7.9,1.08,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,6.36,0.947,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,4.55,0.767,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,3.32,0.641,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,1.71,0.474,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,0.39,0.329,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,-1.47,0.134,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,-2.8,0.01,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,-4.35,-0.127,-0.085,down
vol1,K3311.LFT,K3311,k3311,L. Kincaid,clean,clean,,,304600,AB00119.DAT,-5.81,-0.264,-0.085,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-6.14,-0.419,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-4.73,-0.295,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-3.19,-0.165,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-1.62,0.04,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-0.06,0.254,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,1.46,0.396,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,2.98,0.521,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,4.52,0.653,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,6.03,0.778,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,7.59,0.902,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,9.1,1.004,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,10.65,1.088,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,12.12,1.119,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,13.54,0.774,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,15.07,0.783,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,16.58,0.857,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,18.11,0.893,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,16.85,0.887,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,15.25,0.828,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,13.81,0.786,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,12.23,0.74,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,10.79,0.85,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,9.32,0.993,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,7.82,0.904,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,6.23,0.779,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,4.79,0.659,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,3.18,0.524,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,1.65,0.396,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,0.12,0.259,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-1.4,0.06,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-2.99,-0.15,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-4.49,-0.275,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,61400,MS00111.DAT,-6.09,-0.402,-0.006,down
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,102100,JG00113.DAT,-6.2,-0.463,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,102100,JG00113.DAT,-4.58,-0.326,-0.006,up
vol1,MH45.LFT,MH45,mh45,C. Fox,clean,clean,,,102100,JG00113.DAT,-2.99,-0.154,-0.006,up
