tunnel,airfoil,polar,geom_key,Re,Re_bin,alpha,WT_CL,WT_CD,NF_CL,NF_CD,NF_conf,dCL,err_CD,XF_CL,XF_CD,xf_converged,err_CD_NF_WT,err_CD_XF_WT,err_CD_NF_XF,dCL_NF_WT,dCL_XF_WT,dCL_NF_XF
Princeton,E387,E387A|99800,E387A,99800,100k,2.2,0.51,0.0188,0.6092123686754795,0.0172876680016568,0.9847058081641484,0.0992123686754794,-0.0804431914012337,0.6117,0.01755,True,-0.08044319140123414,-0.06648936170212771,-0.014947692213287797,0.09921236867547945,0.10170000000000001,-0.0024876313245205672
Princeton,E387,E387A|99800,E387A,99800,100k,3.22,0.601,0.0199,0.7160312654206137,0.0187156660835519,0.9865064346251358,0.1150312654206137,-0.0595142671581956,0.7159,0.01895,True,-0.05951426715819601,-0.047738693467336654,-0.01236590588116629,0.1150312654206137,0.1149,0.00013126542061370206
Princeton,E387,E387A|99800,E387A,99800,100k,4.24,0.692,0.0217,0.8214531700000429,0.0196332096747749,0.98736494691927,0.1294531700000429,-0.095243793789172,0.8184,0.01995,True,-0.09524379378917508,-0.08064516129032265,-0.015879214296997377,0.12945317000004297,0.12640000000000007,0.003053170000042904
Princeton,E387,E387A|99800,E387A,99800,100k,5.26,0.783,0.021,0.9220365948582048,0.0198212912980996,0.9881082145175504,0.1390365948582046,-0.0561289858047805,0.9241,0.02013,True,-0.05612898580478109,-0.04142857142857156,-0.01533575270245406,0.13903659485820474,0.1411,-0.0020634051417952604
Princeton,E387,E387A|99800,E387A,99800,100k,6.28,0.881,0.0202,1.0209111387039869,0.0195577344482865,0.9882970560832608,0.1399111387039868,-0.0317953243422511,1.0278,0.02,True,-0.03179532434225252,-0.009900990099009842,-0.0221132775856751,0.13991113870398686,0.14680000000000004,-0.006888861296013182
Princeton,E387,E387A|99800,E387A,99800,100k,7.31,0.979,0.0194,1.1096147162547414,0.0190600721582074,0.9856496922086868,0.1306147162547414,-0.0175220537006488,1.1191,0.01894,True,-0.017522053700649545,-0.023711340206185674,0.006339607085924018,0.13061471625474141,0.1401,-0.009485283745258588
Princeton,E387,E387A|99800,E387A,99800,100k,8.33,1.064,0.0204,1.1348792830384735,0.0247440769736286,0.9751596358746816,0.0708792830384736,0.2129449496876788,1.1303,0.02591,True,0.21294494968767647,0.27009803921568615,-0.04499895894910835,0.07087928303847346,0.06630000000000003,0.004579283038473436
Princeton,E387,E387A|99800,E387A,99800,100k,9.33,1.11,0.0252,1.165029879601298,0.0347975841482865,0.9534282165820104,0.0550298796012977,0.3808565138208945,1.1426,0.03406,True,0.38085651382089286,0.35158730158730156,0.021655435944994146,0.05502987960129779,0.03259999999999996,0.02242987960129783
Princeton,E387,E387A|99800,E387A,99800,100k,10.34,1.122,0.0367,1.2385244271155988,0.0437556303999612,0.8935865186769357,0.1165244271155987,0.1922515095357285,1.2331,0.04439,True,0.1922515095357274,0.20953678474114426,-0.014290822258139201,0.11652442711559874,0.11109999999999998,0.005424427115598762
Princeton,E387,E387A|99800,E387A,99800,100k,11.35,1.134,0.0479,1.281905405581182,0.0563912462456562,0.7730019922328046,0.1479054055811821,0.1772702765272708,1.2569,0.05868,True,0.17727027652726943,0.22505219206680596,-0.03900398354369121,0.14790540558118215,0.12290000000000001,0.02500540558118214
Princeton,E387,E387A|149600,E387A,149600,150k,-1.89,0.133,0.012,0.1629149586303964,0.0123864585418776,0.96343509490619,0.0299149586303964,0.0322048784898057,0.1599,0.01172,True,0.03220487848979994,-0.023333333333333393,0.05686506330013653,0.029914958630396393,0.02689999999999998,0.0030149586303964138
Princeton,E387,E387A|149600,E387A,149600,150k,0.16,0.322,0.0113,0.3944349119373416,0.011063187685634,0.981130448978675,0.0724349119373416,-0.0209568419792898,0.395,0.0114,True,-0.02095684197929201,0.008849557522123994,-0.029544939856666737,0.07243491193734158,0.07300000000000001,-0.0005650880626584254
Princeton,E387,E387A|149600,E387A,149600,150k,2.2,0.523,0.0132,0.6077930321355263,0.0127602254876916,0.9882366521445533,0.0847930321355262,-0.0333162509324479,0.611,0.01301,True,-0.03331625093245449,-0.014393939393939334,-0.01919865582693313,0.08479303213552625,0.08799999999999997,-0.00320696786447372
Princeton,E387,E387A|149600,E387A,149600,150k,3.23,0.623,0.0143,0.7176564927311265,0.0136129970557244,0.9898676308972936,0.0946564927311265,-0.0480421639353553,0.7205,0.01388,True,-0.048042163935356604,-0.029370629370629387,-0.019236523362795334,0.09465649273112653,0.09750000000000003,-0.002843507268873502
Princeton,E387,E387A|149600,E387A,149600,150k,4.24,0.72,0.0153,0.8225048074196005,0.0142939200263695,0.9903977015888364,0.1025048074196005,-0.065756861021596,0.8256,0.01435,True,-0.06575686102160125,-0.06209150326797382,-0.003908012099686389,0.10250480741960055,0.10560000000000003,-0.003095192580399475
Princeton,E387,E387A|149600,E387A,149600,150k,6.29,0.913,0.0158,1.0347729840924846,0.0148630077868996,0.988104979494248,0.1217729840924846,-0.0593033046266062,1.0357,0.01509,True,-0.05930330462660767,-0.044936708860759636,-0.015042558853571834,0.1217729840924846,0.12270000000000003,-0.0009270159075154272
Princeton,E387,E387A|149600,E387A,149600,150k,7.31,1.005,0.0155,1.1179455295275833,0.0158068445725688,0.982989593451963,0.1129455295275834,0.0197964240367018,1.1166,0.01587,True,0.019796424036696677,0.023870967741935405,-0.003979548042293656,0.11294552952758341,0.11160000000000014,0.0013455295275832668
Princeton,E387,E387A|149600,E387A,149600,150k,8.33,1.07,0.0195,1.1349963741268048,0.023785513398534,0.977627306867812,0.0649963741268047,0.2197699178735417,1.1334,0.02427,True,0.2197699178735384,0.24461538461538462,-0.019962365120148384,0.0649963741268047,0.0633999999999999,0.0015963741268048004
Princeton,E387,E387A|149600,E387A,149600,150k,9.35,1.109,0.0273,1.1719283689695832,0.0319371750832931,0.960867946418674,0.0629283689695832,0.1698598931609226,1.1559,0.03092,True,0.16985989316091935,0.13260073260073252,0.032896994931859644,0.0629283689695832,0.04689999999999994,0.016028368969583262
Princeton,E387,E387A|199800,E387A,199800,200k,-3.95,-0.097,0.0187,-0.0461423204162851,0.0184232425152178,0.793515346840059,0.0508576795837148,-0.0147998654963702,-0.0538,0.01877,True,-0.014799865496374489,0.0037433155080212376,-0.01847402689303144,0.050857679583714906,0.0432,0.007657679583714903
Princeton,E387,E387A|199800,E387A,199800,200k,-2.93,-0.004,0.0141,0.0547826371807062,0.0138735527694177,0.959623432980735,0.0587826371807062,-0.0160600872753359,0.0529,0.01417,True,-0.01606008727534037,0.004964539007092242,-0.020920764331848963,0.0587826371807062,0.056900000000000006,0.0018826371807061995
Princeton,E387,E387A|199800,E387A,199800,200k,-1.88,0.092,0.012,0.156316896758025,0.0111580685508216,0.9645879446950992,0.064316896758025,-0.0701609540981973,0.1582,0.01081,True,-0.0701609540982,-0.09916666666666667,0.03219875585768734,0.06431689675802499,0.06620000000000001,-0.0018831032419750204
Princeton,E387,E387A|199800,E387A,199800,200k,-0.87,0.188,0.0102,0.276538783930505,0.0093148440684895,0.9717759128188032,0.088538783930505,-0.0867799932853357,0.2812,0.00918,True,-0.08677999328534323,-0.1,0.014688896349618634,0.08853878393050502,0.0932,-0.004661216069494989
Princeton,E387,E387A|199800,E387A,199800,200k,0.15,0.291,0.0093,0.3924042643858812,0.0095366235335243,0.9813053166678494,0.1014042643858812,0.0254433907015437,0.3887,0.00969,True,0.02544339070153776,0.041935483870967905,-0.01582832471369456,0.10140426438588124,0.09770000000000001,0.0037042643858812285
Princeton,E387,E387A|199800,E387A,199800,200k,1.18,0.397,0.0101,0.4955849944837981,0.0100198169896873,0.984208094803721,0.0985849944837981,-0.0079389119121416,0.4991,0.01028,True,-0.00793891191214848,0.017821782178217782,-0.025309631353375415,0.0985849944837981,0.10209999999999997,-0.0035150055162018745
Princeton,E387,E387A|199800,E387A,199800,200k,2.2,0.503,0.0107,0.6050298777263675,0.0106548457058588,0.9863219221467324,0.1020298777263675,-0.0042200274898259,0.609,0.01092,True,-0.004220027489831741,0.020560747663551374,-0.024281528767509098,0.10202987772636751,0.10599999999999998,-0.00397012227363247
Princeton,E387,E387A|199800,E387A,199800,200k,3.22,0.605,0.0115,0.7148842057164441,0.0113038561216432,0.9873792561064172,0.109884205716444,-0.0170559894223281,0.7186,0.01156,True,-0.017055989422330418,0.005217391304347915,-0.022157774944359932,0.10988420571644408,0.11360000000000003,-0.003715794283555951
Princeton,E387,E387A|199800,E387A,199800,200k,4.24,0.705,0.0119,0.8234510660826031,0.011906739520467,0.9872993722161992,0.1184510660826031,0.0005663462577328,0.8261,0.01196,True,0.000566346257731072,0.005042016806722629,-0.004453217352257486,0.11845106608260314,0.12109999999999999,-0.002648933917396845
Princeton,E387,E387A|199800,E387A,199800,200k,5.26,0.805,0.0125,0.9317576195880124,0.0124322386469226,0.9862830531282945,0.1267576195880124,-0.0054209082461868,0.9329,0.01244,True,-0.005420908246192013,-0.004800000000000082,-0.0006239029804983232,0.12675761958801235,0.1278999999999999,-0.0011423804119875536
Princeton,E387,E387A|199800,E387A,199800,200k,6.29,0.905,0.0128,1.0383754647142331,0.0126887038881788,0.9839812163517516,0.1333754647142331,-0.0086950087360281,1.0372,0.01288,True,-0.008695008736031264,0.006250000000000016,-0.014852182594813693,0.13337546471423312,0.13219999999999987,0.001175464714233243
Princeton,E387,E387A|199800,E387A,199800,200k,7.31,0.994,0.0145,1.1142700994947448,0.0150621445580356,0.9794341055783324,0.1202700994947447,0.0387685902093529,1.1114,0.01519,True,0.03876859020935167,0.0475862068965517,-0.008417079786991473,0.12027009949474476,0.11739999999999995,0.0028700994947448155
Princeton,E387,E387A|199800,E387A,199800,200k,8.32,1.058,0.0181,1.138215654619984,0.0228726116172494,0.9798484938324804,0.0802156546199839,0.2636801998480358,1.1409,0.0227,True,0.263680199848033,0.25414364640883974,0.00760403600217608,0.08021565461998392,0.08289999999999997,-0.002684345380016051
Princeton,E387,E387A|199800,E387A,199800,200k,9.34,1.106,0.0246,1.1783558261565954,0.0298249770389699,0.9685020343426206,0.0723558261565953,0.212397440608534,1.1649,0.02913,True,0.21239744060853247,0.1841463414634146,0.02385777682697905,0.0723558261565953,0.05889999999999995,0.013455826156595352
Princeton,E387,E387A|199800,E387A,199800,200k,10.34,1.131,0.0322,1.2296389845667426,0.0373745146351751,0.9170972339417752,0.0986389845667425,0.1606992122725207,1.2259,0.03705,True,0.16069921227251857,0.15062111801242237,0.008758829559381861,0.09863898456674258,0.09489999999999998,0.003738984566742598
Princeton,E387,E387A|199800,E387A,199800,200k,11.34,1.126,0.0475,1.2771035112669602,0.0471149486182482,0.732763785349923,0.1511035112669603,-0.0081063448789845,1.2691,0.04779,True,-0.008106344878985287,0.006105263157894707,-0.014125368942284992,0.1511035112669603,0.1431,0.008003511266960306
Princeton,E387,E387A|303100,E387A,303100,300k,-3.91,-0.094,0.0166,-0.0500209836123928,0.015469225749079,0.8037859148195012,0.0439790163876071,-0.0681189307783726,-0.0586,0.01638,True,-0.06811893077837351,-0.013253012048192857,-0.055602823621550605,0.0439790163876072,0.0354,0.008579016387607198
Princeton,E387,E387A|303100,E387A,303100,300k,-2.92,0.003,0.0125,0.0450386535856164,0.0121584918969176,0.95334989786465,0.0420386535856164,-0.0273206482465881,0.0451,0.01241,True,-0.027320648246592083,-0.007200000000000123,-0.020266567532828326,0.0420386535856164,0.0421,-6.134641438360067e-05
Princeton,E387,E387A|303100,E387A,303100,300k,-1.89,0.103,0.0106,0.1500304009108422,0.0099377854242834,0.9616343022326036,0.0470304009108422,-0.0624730731808102,0.1531,0.00985,True,-0.062473073180811384,-0.07075471698113214,0.008912225815573608,0.04703040091084219,0.05010000000000002,-0.003069599089157826
Princeton,E387,E387A|303100,E387A,303100,300k,-0.9,0.202,0.0093,0.2544791666605898,0.0078570748057034,0.966394089515934,0.0524791666605897,-0.1551532466985488,0.261,0.00757,True,-0.15515324669855904,-0.186021505376344,0.03792269560150592,0.05247916666058977,0.059,-0.006520833339410226
Princeton,E387,E387A|303100,E387A,303100,300k,0.14,0.302,0.008,0.3896664746035147,0.0079186405660331,0.97705538987527,0.0876664746035147,-0.0101699292458579,0.383,0.00789,True,-0.010169929245862526,-0.01375000000000009,0.0036299830206718018,0.08766647460351473,0.08100000000000002,0.006666474603514716
Princeton,E387,E387A|303100,E387A,303100,300k,1.18,0.417,0.0085,0.4954686349020424,0.0081644465429128,0.9785808443068322,0.0784686349020424,-0.0394768773043752,0.4956,0.00833,True,-0.0394768773043765,-0.02,-0.01987436459630255,0.07846863490204242,0.0786,-0.0001313650979575809
Princeton,E387,E387A|303100,E387A,303100,300k,2.21,0.521,0.0091,0.6042848163806684,0.0085685611657109,0.978988379664918,0.0832848163806684,-0.0583998718998923,0.6077,0.0088,True,-0.0583998718999011,-0.032967032967032954,-0.02629986753285228,0.08328481638066842,0.0867,-0.0034151836193315743
Princeton,E387,E387A|303100,E387A,303100,300k,3.23,0.624,0.0093,0.7150807334997705,0.0090387230948079,0.9790544696004316,0.0910807334997705,-0.0280942908808692,0.7176,0.0092,True,-0.02809429088087093,-0.010752688172042947,-0.017530098390445677,0.09108073349977053,0.09360000000000002,-0.002519266500229489
Princeton,E387,E387A|303100,E387A,303100,300k,4.25,0.722,0.0098,0.8253326994379813,0.0095508846885201,0.9789697532795332,0.1033326994379812,-0.0254199297428437,0.8269,0.00964,True,-0.025419929742846972,-0.01632653061224494,-0.009244326917002063,0.10333269943798129,0.1049,-0.001567300562018703
Princeton,E387,E387A|303100,E387A,303100,300k,5.27,0.823,0.0105,0.9338931726455734,0.0100921221400261,0.9789331974336376,0.1108931726455734,-0.0388455104736986,0.9348,0.01012,True,-0.03884551047370479,-0.0361904761904762,-0.0027547292464328247,0.11089317264557341,0.11180000000000001,-0.0009068273544265981
Princeton,E387,E387A|303100,E387A,303100,300k,6.29,0.914,0.0114,1.0377115273425757,0.0108046189012998,0.9769256352669696,0.1237115273425756,-0.0522264121666826,1.0374,0.01075,True,-0.05222641216668419,-0.05701754385964923,0.005080828027888511,0.12371152734257562,0.12340000000000007,0.00031152734257555714
Princeton,E387,E387A|303100,E387A,303100,300k,7.31,0.991,0.0138,1.1030654660235517,0.0151177659755793,0.9770546036908132,0.1120654660235517,0.0954902880854631,1.1082,0.01459,True,0.09549028808545651,0.05724637681159426,0.03617313060858801,0.11206546602355172,0.11720000000000008,-0.005134533976448363
Princeton,E387,E387A|303100,E387A,303100,300k,8.32,1.053,0.0176,1.1515206828325903,0.0210578967173614,0.9804911160221992,0.0985206828325904,0.1964714043955381,1.1487,0.02119,True,0.19647140439553396,0.20397727272727267,-0.006234227590306819,0.09852068283259041,0.09570000000000012,0.0028206828325902933
Princeton,E387,E387A|303100,E387A,303100,300k,9.34,1.103,0.0233,1.197339595714734,0.0268244748976118,0.9728817879346848,0.0943395957147341,0.1512650170648853,1.1833,0.02651,True,0.151265017064884,0.13776824034334753,0.011862500852953583,0.09433959571473394,0.08030000000000004,0.014039595714733899
Princeton,E387,E387A|303100,E387A,303100,300k,10.33,1.129,0.0296,1.236783937572061,0.033906323312439,0.9359552904702956,0.107783937572061,0.1454838956905081,1.2175,0.03253,True,0.1454838956905067,0.09898648648648656,0.042309354824438886,0.10778393757206106,0.08850000000000002,0.01928393757206104
Princeton,E387,E387A|303100,E387A,303100,300k,11.34,1.123,0.0449,1.272467350306852,0.0429740736135913,0.7848451266463438,0.149467350306852,-0.042893683438946,1.2682,0.04274,True,-0.04289368343894666,-0.048106904231625884,0.005476687262313925,0.149467350306852,0.1452,0.004267350306851991
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,-3.95,-0.152,0.0274,-0.1525898900889828,0.0294986662366212,0.7473516344926049,-0.0005898900889828,0.0765936582708487,-0.1373,0.02881,True,0.07659365827084674,0.05145985401459847,0.023903722201360736,-0.0005898900889828029,0.01469999999999999,-0.015289890088982794
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,-2.9,-0.005,0.0193,0.0411871388221055,0.020138439446327,0.9594668667577332,0.0461871388221055,0.0434424583589154,0.0351,0.01984,True,0.04344245835891189,0.027979274611398902,0.015042310802772213,0.0461871388221055,0.0401,0.006087138822105501
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,-1.87,0.127,0.0146,0.1723689362149102,0.0154114061103996,0.9565003016388056,0.0453689362149102,0.0555757609862805,,,False,0.05557576098627396,,,0.0453689362149102,,
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,-0.88,0.221,0.0146,0.2989343062234351,0.0133776484838322,0.9625005013109588,0.077934306223435,-0.0837227065868316,0.3002,0.01393,True,-0.08372270658683557,-0.04589041095890414,-0.0396519394233883,0.07793430622343508,0.07920000000000002,-0.0012656937765649356
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,0.16,0.318,0.0154,0.3994142846231343,0.0143190075019817,0.974287901806703,0.0814142846231342,-0.0701943180531336,0.4047,0.01497,True,-0.07019431805313645,-0.02792207792207791,-0.04348647281351379,0.08141428462313427,0.0867,-0.0052857153768657295
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,1.18,0.413,0.0175,0.5027916997822189,0.0157801226950755,0.9807877969493756,0.0897916997822189,-0.09827870313854,0.5091,0.01613,True,-0.09827870313854287,-0.07828571428571446,-0.021691091439832444,0.08979169978221896,0.09610000000000002,-0.00630830021778106
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,2.19,0.506,0.0183,0.6081546039359791,0.0173168344236664,0.9846201169807286,0.102154603935979,-0.0537248948816171,0.6107,0.01758,True,-0.05372489488161749,-0.03934426229508207,-0.014969600474038575,0.10215460393597908,0.10470000000000002,-0.0025453960640209328
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,3.21,0.599,0.0218,0.7149362378701323,0.0187544432018874,0.9864336883201466,0.1159362378701323,-0.1397044402803907,0.7146,0.019,True,-0.13970444028039458,-0.12844036697247707,-0.012924042005926383,0.1159362378701323,0.11560000000000004,0.00033623787013226103
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,4.22,0.683,0.0221,0.8193821623316803,0.0196768475120873,0.9872854408868728,0.1363821623316802,-0.1096449089553237,0.816,0.02002,True,-0.10964490895532583,-0.09411764705882361,-0.017140483911723237,0.1363821623316802,0.1329999999999999,0.003382162331680316
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,5.25,0.78,0.0224,0.9210279942212216,0.0198724913337975,0.9880434137108705,0.1410279942212217,-0.1128352083126082,0.9226,0.02021,True,-0.11283520831261164,-0.09776785714285718,-0.016700082444458173,0.1410279942212216,0.14259999999999995,-0.0015720057787783626
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,6.27,0.876,0.0217,1.019827326356871,0.019606637160075,0.988267125346494,0.1438273263568709,-0.0964683336370932,1.0266,0.02006,True,-0.09646833363709673,-0.0755760368663594,-0.022600340973330003,0.1438273263568709,0.15059999999999996,-0.006772673643129057
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,7.29,0.973,0.0196,1.1081788384243756,0.0190875342442781,0.9857545612472975,0.1351788384243756,-0.0261462120266232,1.1183,0.01898,True,-0.02614621202662747,-0.03163265306122444,0.005665660920869369,0.1351788384243756,0.1453000000000001,-0.010121161575624482
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,8.32,1.059,0.0203,1.1348815523587663,0.024648877081528,0.9752996286942373,0.0758815523587663,0.2142303981048308,1.1305,0.0258,True,0.21423039810482764,0.2709359605911331,-0.044617167382635686,0.07588155235876637,0.07150000000000012,0.00438155235876625
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,9.32,1.106,0.0256,1.1643824981769282,0.0347338167254195,0.9537886177286122,0.058382498176928,0.3567897158367027,1.1423,0.03397,True,0.3567897158366993,0.32695312499999996,0.022485037545466668,0.05838249817692809,0.0363,0.02208249817692809
Princeton,E387,E387A REPEAT|99500,E387A REPEAT,99500,100k,10.32,1.12,0.0345,1.237078995603426,0.0435926044385272,0.895448610111689,0.1170789956034259,0.2635537518413682,1.2311,0.04415,True,0.26355375184136803,0.27971014492753615,-0.012625041029961518,0.11707899560342594,0.11109999999999998,0.005978995603425963
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,-2.9,0.025,0.0147,0.0676646358626857,0.0154308317014354,0.962247336295064,0.0426646358626857,0.0497164422745225,0.064,0.01553,True,0.04971644227451705,0.05646258503401367,-0.006385595528950437,0.0426646358626857,0.039,0.0036646358626857
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,-1.88,0.114,0.013,0.1636546954248968,0.0123403229622954,0.9634256217845394,0.0496546954248968,-0.0507443875157318,0.1606,0.01169,True,-0.050744387515738384,-0.10076923076923067,0.055630706783182174,0.0496546954248968,0.04659999999999999,0.0030546954248968083
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,-0.89,0.195,0.0107,0.2863946655771283,0.0106577526127105,0.971007555287824,0.0913946655771282,-0.0039483539522896,0.2864,0.0107,True,-0.003948353952289678,0.0,-0.003948353952289678,0.09139466557712828,0.09139999999999998,-5.334422871705602e-06
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,0.14,0.298,0.0114,0.3925317048567157,0.0110506029308953,0.981032945345402,0.0945317048567157,-0.0306488657109381,0.3929,0.01138,True,-0.030648865710938656,-0.0017543859649123614,-0.028945260905509647,0.09453170485671569,0.09490000000000004,-0.0003682951432843473
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,1.16,0.398,0.0123,0.4958454037754835,0.0118438219661297,0.9852334431213216,0.0978454037754834,-0.0370876450300988,0.5005,0.01215,True,-0.037087645030105726,-0.012195121951219579,-0.025199838178625485,0.09784540377548345,0.10249999999999992,-0.004654596224516472
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,2.18,0.501,0.0133,0.6056353788933321,0.012742717722147,0.9881922285117176,0.104635378893332,-0.0419009231468354,0.6088,0.013,True,-0.041900923146842,-0.022556390977443604,-0.019790944450230663,0.10463537889333208,0.1078,-0.003164621106667931
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,3.21,0.601,0.0145,0.7155530885949205,0.0135977162474291,0.9898472726015458,0.1145530885949205,-0.0622264656945431,0.7183,0.01387,True,-0.06222646569454482,-0.04344827586206899,-0.01963112851989182,0.11455308859492053,0.11730000000000007,-0.002746911405079544
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,4.24,0.702,0.0153,0.8225048074196005,0.0142939200263695,0.9903977015888364,0.1205048074196005,-0.065756861021596,0.8256,0.01435,True,-0.06575686102160125,-0.06209150326797382,-0.003908012099686389,0.12050480741960057,0.12360000000000004,-0.003095192580399475
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,5.26,0.8,0.0153,0.9281056418731732,0.0147838073810211,0.9899600033669252,0.1281056418731733,-0.0337380796718185,0.9317,0.01482,True,-0.03373807967182352,-0.031372549019607815,-0.0024421470296154013,0.1281056418731732,0.13169999999999993,-0.0035943581268267355
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,6.27,0.894,0.0159,1.032773007461225,0.0148668907778958,0.9881624889405584,0.1387730074612249,-0.0649754227738434,1.0336,0.01509,True,-0.06497542277384907,-0.0509433962264152,-0.014785236719960154,0.1387730074612249,0.13960000000000006,-0.000826992538775162
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,7.3,0.988,0.0154,1.1174557570388914,0.0157695142802277,0.9830634794968126,0.1294557570388914,0.0239944337810224,1.1162,0.01583,True,0.02399443378101948,0.02792207792207791,-0.0038209551340682123,0.12945575703889145,0.1282000000000001,0.0012557570388913586
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,8.31,1.058,0.0186,1.134690057723918,0.0235997009722258,0.9777367479456252,0.076690057723918,0.268801127539022,1.1326,0.02416,True,0.2688011275390217,0.29892473118279583,-0.0231911849244288,0.07669005772391801,0.0746,0.002090057723918015
Princeton,E387,E387A REPEAT|149600,E387A REPEAT,149600,150k,9.34,1.104,0.0249,1.1714069560538098,0.0318632960945491,0.9611829069039238,0.0674069560538097,0.2796504455642247,1.1555,0.03085,True,0.27965044556422086,0.23895582329317272,0.032845902578576926,0.06740695605380975,0.05149999999999988,0.015906956053809873
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,-3.94,-0.096,0.0179,-0.0449806518089787,0.0182633848960004,0.798179304227454,0.0510193481910212,0.0203008321787983,-0.0531,0.01861,True,0.020300832178793308,0.039664804469273875,-0.01862520709293939,0.0510193481910213,0.0429,0.008119348191021301
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,-2.94,-0.005,0.0138,0.0534240175242233,0.013850167894895,0.959212201701329,0.0584240175242233,0.0036353547025416,0.0517,0.01423,True,0.0036353547025362596,0.03115942028985506,-0.026692347512649293,0.0584240175242233,0.0567,0.001724017524223298
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,-1.9,0.089,0.0118,0.1544028443745754,0.0111916660692497,0.9645471314192808,0.0654028443745754,-0.0515537229449325,0.1561,0.01083,True,-0.051553722944940726,-0.08220338983050851,0.03339483557245612,0.06540284437457541,0.06709999999999999,-0.001697155625424579
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,-0.88,0.183,0.0092,0.2745634551212919,0.0092675515714281,0.971532373226505,0.0915634551212918,0.0073425621117522,0.2799,0.00913,True,0.0073425621117500055,-0.00760869565217398,0.01506588953210303,0.09156345512129188,0.09689999999999999,-0.005336544878708105
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,0.16,0.285,0.0088,0.3933510939817108,0.009489850929333,0.981293196854902,0.1083510939817108,0.0783921510605764,0.3896,0.00964,True,0.07839215106056817,0.0954545454545453,-0.015575629737240537,0.10835109398171083,0.10460000000000003,0.003751093981710807
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,1.18,0.389,0.0102,0.4955295123536138,0.009960563785378,0.9841134148478452,0.1065295123536138,-0.0234741386884293,0.499,0.01022,True,-0.023474138688431526,0.0019607843137254104,-0.025385148201761326,0.1065295123536138,0.10999999999999999,-0.003470487646386189
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,2.2,0.493,0.0107,0.6049408409594512,0.0105878385282588,0.9861887943057646,0.1119408409594512,-0.0104823805365569,0.609,0.01086,True,-0.010482380536560695,0.014953271028037424,-0.025060909000110484,0.11194084095945123,0.11599999999999999,-0.004059159040548765
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,3.21,0.595,0.0116,0.713770042856842,0.0112250175460113,0.9872142996366886,0.118770042856842,-0.0323260736197116,0.7176,0.01149,True,-0.03232607361971539,-0.009482758620689568,-0.023062006439399433,0.118770042856842,0.12260000000000004,-0.003829957143158036
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,4.24,0.695,0.0121,0.8234945649506203,0.01183115865068,0.987117489442156,0.1284945649506204,-0.022218293332231,0.8261,0.01189,True,-0.02221829333223131,-0.017355371900826456,-0.004948809867115116,0.1284945649506204,0.1311,-0.002605435049379601
Princeton,E387,E387A REPEAT|202000,E387A REPEAT,202000,200k,5.26,0.794,0.013,0.9318460784305967,0.0123572168256789,0.9860956578158308,0.1378460784305968,-0.049444859563155,0.9329,0.01237,True,-0.04944485956316155,-0.048461538461538355,-0.0010334013194099872,0.1378460784305967,0.1388999999999999,-0.0010539215694032045
