dap_name,chord_in,x,y
RG15,12.041,0.96703,0.00046
RG15,12.041,0.97897,-6e-05
RG15,12.041,0.98873,-0.00059
RG15,12.041,0.99514,-0.00098
RG15,12.041,1.0,0.0
S2048,12.07,1.0,0.0
S2048,12.07,0.99877,0.00164
S2048,12.07,0.9932,0.00324
S2048,12.07,0.98831,0.00435
S2048,12.07,0.97708,0.00692
S2048,12.07,0.93558,0.0145
S2048,12.07,0.88316,0.02301
S2048,12.07,0.81545,0.03282
S2048,12.07,0.74217,0.04215
S2048,12.07,0.65783,0.05023
S2048,12.07,0.55386,0.05774
S2048,12.07,0.45158,0.06134
S2048,12.07,0.33249,0.06211
S2048,12.07,0.23428,0.0588
S2048,12.07,0.1434,0.05075
S2048,12.07,0.07235,0.03721
S2048,12.07,0.04544,0.02842
S2048,12.07,0.02968,0.02214
S2048,12.07,0.01619,0.01591
S2048,12.07,0.00593,0.00904
S2048,12.07,0.00125,0.00316
S2048,12.07,0.0,0.0
S2048,12.07,0.00067,-0.00269
S2048,12.07,0.00233,-0.00486
S2048,12.07,0.00579,-0.00762
S2048,12.07,0.01268,-0.01127
S2048,12.07,0.02975,-0.01501
S2048,12.07,0.05444,-0.01819
S2048,12.07,0.08654,-0.02175
S2048,12.07,0.13059,-0.02477
S2048,12.07,0.19111,-0.02697
S2048,12.07,0.25652,-0.02814
S2048,12.07,0.35344,-0.02813
S2048,12.07,0.43114,-0.02621
S2048,12.07,0.50087,-0.02359
S2048,12.07,0.56192,-0.02034
S2048,12.07,0.63109,-0.01588
S2048,12.07,0.69126,-0.0119
S2048,12.07,0.75073,-0.00822
S2048,12.07,0.81098,-0.00492
S2048,12.07,0.88816,-0.00164
S2048,12.07,0.95036,-0.00042
S2048,12.07,0.97854,-0.00073
S2048,12.07,0.9899,-0.00114
S2048,12.07,0.99425,-0.00136
S2048,12.07,0.9977,-0.00149
S2048,12.07,1.0,0.0
S2055,12.044,1.0,0.0
S2055,12.044,0.99877,0.0014
S2055,12.044,0.98528,0.00366
S2055,12.044,0.95559,0.00804
S2055,12.044,0.91492,0.015
S2055,12.044,0.86076,0.02348
S2055,12.044,0.80484,0.03151
S2055,12.044,0.73201,0.04009
S2055,12.044,0.65915,0.04777
S2055,12.044,0.57721,0.05518
S2055,12.044,0.51605,0.05837
S2055,12.044,0.43705,0.05893
S2055,12.044,0.35868,0.05903
S2055,12.044,0.27485,0.05758
S2055,12.044,0.21531,0.05494
S2055,12.044,0.1543,0.04986
S2055,12.044,0.11011,0.04371
S2055,12.044,0.07451,0.03624
S2055,12.044,0.04421,0.02697
S2055,12.044,0.01919,0.01641
S2055,12.044,0.00906,0.01095
S2055,12.044,0.00328,0.00614
S2055,12.044,0.0,-0.0
S2055,12.044,0.00044,-0.00228
S2055,12.044,0.00364,-0.00635
S2055,12.044,0.01121,-0.0101
S2055,12.044,0.02071,-0.01262
S2055,12.044,0.03715,-0.01558
S2055,12.044,0.05514,-0.01806
S2055,12.044,0.08242,-0.02058
S2055,12.044,0.12571,-0.0232
S2055,12.044,0.18074,-0.02486
S2055,12.044,0.25713,-0.02566
S2055,12.044,0.33256,-0.02503
S2055,12.044,0.411,-0.02369
S2055,12.044,0.50148,-0.02169
S2055,12.044,0.59785,-0.01914
S2055,12.044,0.6564,-0.01708
S2055,12.044,0.7194,-0.01426
S2055,12.044,0.80215,-0.0099
S2055,12.044,0.87321,-0.00509
S2055,12.044,0.91194,-0.00287
S2055,12.044,0.94297,-0.00195
S2055,12.044,0.9681,-0.00158
S2055,12.044,0.98432,-0.00131
S2055,12.044,0.99176,-0.00118
S2055,12.044,0.99792,-0.00101
S2055,12.044,1.0,0.0
S2091B,11.998,1.0,0.0
S2091B,11.998,0.99863,0.00124
S2091B,11.998,0.99247,0.00293
S2091B,11.998,0.9818,0.00537
S2091B,11.998,0.94359,0.01389
S2091B,11.998,0.89665,0.02293
S2091B,11.998,0.83696,0.03315
S2091B,11.998,0.77627,0.04334
S2091B,11.998,0.72031,0.05243
S2091B,11.998,0.66347,0.06102
S2091B,11.998,0.60612,0.06898
S2091B,11.998,0.52556,0.07819
S2091B,11.998,0.45554,0.08429
S2091B,11.998,0.37549,0.08858
S2091B,11.998,0.29967,0.08903
S2091B,11.998,0.22796,0.0857
S2091B,11.998,0.17229,0.07979
S2091B,11.998,0.11658,0.0694
S2091B,11.998,0.07098,0.05562
S2091B,11.998,0.03719,0.03984
S2091B,11.998,0.01763,0.02674
S2091B,11.998,0.00547,0.01461
S2091B,11.998,0.00163,0.00812
S2091B,11.998,0.0,-0.0
S2091B,11.998,0.0014,-0.00539
S2091B,11.998,0.00498,-0.00965
S2091B,11.998,0.01294,-0.01371
S2091B,11.998,0.02635,-0.017
S2091B,11.998,0.05539,-0.02022
S2091B,11.998,0.10538,-0.02174
S2091B,11.998,0.13942,-0.02143
S2091B,11.998,0.19379,-0.02019
S2091B,11.998,0.25957,-0.01794
S2091B,11.998,0.32532,-0.01533
S2091B,11.998,0.39702,-0.01251
S2091B,11.998,0.46777,-0.00949
S2091B,11.998,0.53852,-0.0061
S2091B,11.998,0.6138,-0.00283
S2091B,11.998,0.69005,-0.0005
S2091B,11.998,0.75738,0.00102
S2091B,11.998,0.83165,0.00238
S2091B,11.998,0.88976,0.00254
S2091B,11.998,0.93487,0.00137
S2091B,11.998,0.97173,-0.00032
S2091B,11.998,0.98802,-0.00094
S2091B,11.998,0.99373,-0.00104
S2091B,11.998,0.99953,-0.00084
S2091B,11.998,1.0,0.0
S3010,11.942,1.0,0.0
S3010,11.942,0.99477,0.00032
S3010,11.942,0.98769,0.0013
S3010,11.942,0.96742,0.00384
S3010,11.942,0.93685,0.0077
S3010,11.942,0.89027,0.01405
S3010,11.942,0.8387,0.0214
S3010,11.942,0.79404,0.02812
S3010,11.942,0.74718,0.03532
S3010,11.942,0.70875,0.04113
S3010,11.942,0.67078,0.04647
S3010,11.942,0.61495,0.05398
S3010,11.942,0.55534,0.06086
S3010,11.942,0.49711,0.06652
S3010,11.942,0.44786,0.07044
S3010,11.942,0.3965,0.07352
S3010,11.942,0.34462,0.07523
S3010,11.942,0.27941,0.07562
S3010,11.942,0.22025,0.07333
S3010,11.942,0.16599,0.06825
S3010,11.942,0.12042,0.06093
S3010,11.942,0.08047,0.05141
S3010,11.942,0.05463,0.04271
S3010,11.942,0.02904,0.03041
S3010,11.942,0.00941,0.01692
S3010,11.942,0.0021,0.00804
S3010,11.942,0.0,0.0
S3010,11.942,0.00169,-0.00721
S3010,11.942,0.00511,-0.01193
S3010,11.942,0.01144,-0.0164
S3010,11.942,0.03114,-0.023
S3010,11.942,0.0716,-0.02901
S3010,11.942,0.11988,-0.03185
S3010,11.942,0.18994,-0.03216
S3010,11.942,0.25622,-0.03103
S3010,11.942,0.34875,-0.02806
S3010,11.942,0.44681,-0.02288
S3010,11.942,0.52195,-0.01813
S3010,11.942,0.611,-0.01316
S3010,11.942,0.70581,-0.00793
S3010,11.942,0.79231,-0.0039
S3010,11.942,0.86608,-0.00126
S3010,11.942,0.92894,0.0001
S3010,11.942,0.96663,0.0003
S3010,11.942,0.98245,0.00016
S3010,11.942,0.98906,0.00011
S3010,11.942,0.99536,0.00011
S3010,11.942,1.0,0.0
S3014,12.06,1.0,0.0
S3014,12.06,0.99999,0.00107
S3014,12.06,0.99596,0.00168
S3014,12.06,0.99116,0.00222
S3014,12.06,0.97895,0.00327
S3014,12.06,0.9409,0.00756
S3014,12.06,0.89641,0.01382
S3014,12.06,0.83558,0.0231
S3014,12.06,0.75977,0.03483
S3014,12.06,0.69802,0.04406
S3014,12.06,0.63927,0.05229
S3014,12.06,0.58346,0.0592
S3014,12.06,0.52768,0.06486
S3014,12.06,0.46432,0.0696
S3014,12.06,0.39335,0.07303
S3014,12.06,0.33569,0.07412
S3014,12.06,0.26875,0.07293
S3014,12.06,0.21013,0.06939
S3014,12.06,0.16832,0.06514
S3014,12.06,0.11618,0.05713
S3014,12.06,0.07292,0.04669
S3014,12.06,0.04791,0.03779
S3014,12.06,0.03029,0.02929
S3014,12.06,0.01316,0.01794
S3014,12.06,0.00578,0.01103
S3014,12.06,0.00221,0.00626
S3014,12.06,0.0,-0.0
S3014,12.06,0.00162,-0.00438
S3014,12.06,0.00443,-0.00734
S3014,12.06,0.01048,-0.01058
S3014,12.06,0.03315,-0.01715
S3014,12.06,0.07651,-0.02236
S3014,12.06,0.15793,-0.02481
S3014,12.06,0.22343,-0.02458
S3014,12.06,0.30182,-0.02286
S3014,12.06,0.41006,-0.01965
S3014,12.06,0.50427,-0.01646
S3014,12.06,0.63099,-0.01228
S3014,12.06,0.73135,-0.00905
S3014,12.06,0.80302,-0.00682
S3014,12.06,0.87708,-0.00457
S3014,12.06,0.92559,-0.00317
S3014,12.06,0.95847,-0.00208
S3014,12.06,0.97874,-0.00148
S3014,12.06,0.98711,-0.00121
S3014,12.06,0.99325,-0.00099
S3014,12.06,0.99892,-0.00072
S3014,12.06,1.0,0.0
S3016,11.983,1.0,0.0
S3016,11.983,0.99903,0.00119
S3016,11.983,0.99441,0.0016
S3016,11.983,0.98887,0.00213
S3016,11.983,0.98369,0.00247
S3016,11.983,0.96478,0.00369
S3016,11.983,0.91855,0.0079
S3016,11.983,0.87084,0.01401
S3016,11.983,0.82121,0.02159
S3016,11.983,0.75744,0.03128
S3016,11.983,0.70315,0.03914
S3016,11.983,0.63635,0.04779
S3016,11.983,0.5791,0.05385
S3016,11.983,0.52089,0.05904
S3016,11.983,0.44543,0.06403
S3016,11.983,0.38021,0.0668
S3016,11.983,0.32602,0.06745
S3016,11.983,0.25687,0.06653
S3016,11.983,0.18845,0.06273
S3016,11.983,0.12729,0.05599
S3016,11.983,0.07971,0.04688
S3016,11.983,0.04798,0.03781
S3016,11.983,0.02431,0.02771
S3016,11.983,0.01323,0.02038
S3016,11.983,0.00571,0.01285
S3016,11.983,0.00194,0.00703
S3016,11.983,0.0,-0.0
S3016,11.983,0.00065,-0.00275
S3016,11.983,0.00225,-0.00561
S3016,11.983,0.00662,-0.00948
S3016,11.983,0.01331,-0.01285
S3016,11.983,0.0258,-0.01675
S3016,11.983,0.04778,-0.02112
S3016,11.983,0.07285,-0.02443
S3016,11.983,0.10882,-0.02736
S3016,11.983,0.14789,-0.02913
S3016,11.983,0.18098,-0.02981
S3016,11.983,0.23833,-0.03003
S3016,11.983,0.31258,-0.02864
S3016,11.983,0.37836,-0.02675
S3016,11.983,0.43886,-0.02482
S3016,11.983,0.50034,-0.02272
S3016,11.983,0.56216,-0.02055
S3016,11.983,0.6332,-0.01788
S3016,11.983,0.71127,-0.01496
S3016,11.983,0.77792,-0.01237
S3016,11.983,0.84744,-0.00937
S3016,11.983,0.90233,-0.0066
S3016,11.983,0.94896,-0.0041
S3016,11.983,0.97506,-0.00252
S3016,11.983,0.98331,-0.00199
S3016,11.983,0.98881,-0.00165
S3016,11.983,0.99426,-0.00133
S3016,11.983,0.99811,-0.00104
S3016,11.983,1.0,0.0
S3021A,12.024,1.0,0.0
S3021A,12.024,0.99269,0.00137
S3021A,12.024,0.98303,0.00312
S3021A,12.024,0.97106,0.0052
S3021A,12.024,0.93853,0.01089
S3021A,12.024,0.87927,0.02031
S3021A,12.024,0.78031,0.03475
S3021A,12.024,0.70835,0.04454
S3021A,12.024,0.61823,0.05602
S3021A,12.024,0.53048,0.06542
S3021A,12.024,0.43335,0.0727
S3021A,12.024,0.33088,0.07528
S3021A,12.024,0.23332,0.07202
S3021A,12.024,0.16278,0.06493
S3021A,12.024,0.107,0.05507
S3021A,12.024,0.06277,0.04245
S3021A,12.024,0.03606,0.03115
S3021A,12.024,0.01931,0.02151
S3021A,12.024,0.01125,0.01529
S3021A,12.024,0.00302,0.00666
S3021A,12.024,0.0,0.0
S3021A,12.024,0.00069,-0.00264
S3021A,12.024,0.00218,-0.00481
S3021A,12.024,0.00605,-0.00755
S3021A,12.024,0.013,-0.01057
S3021A,12.024,0.02415,-0.01358
S3021A,12.024,0.05651,-0.01806
S3021A,12.024,0.12338,-0.02176
S3021A,12.024,0.19693,-0.02178
S3021A,12.024,0.28664,-0.01974
S3021A,12.024,0.39682,-0.01608
S3021A,12.024,0.51668,-0.01198
S3021A,12.024,0.6545,-0.0072
S3021A,12.024,0.77037,-0.00339
S3021A,12.024,0.85719,-0.00087
S3021A,12.024,0.90241,0.0003
S3021A,12.024,0.94457,0.00018
S3021A,12.024,0.97902,0.0001
S3021A,12.024,0.98958,9e-05
S3021A,12.024,0.99544,4e-05
S3021A,12.024,1.0,0.0
S3021B,11.948,1.0,0.0
S3021B,11.948,0.99058,0.00072
S3021B,11.948,0.96084,0.00367
S3021B,11.948,0.91517,0.01029
S3021B,11.948,0.86938,0.01692
S3021B,11.948,0.82314,0.02362
S3021B,11.948,0.77702,0.02983
S3021B,11.948,0.72171,0.03776
S3021B,11.948,0.68029,0.0432
S3021B,11.948,0.62893,0.05033
S3021B,11.948,0.58511,0.05608
S3021B,11.948,0.50942,0.06475
S3021B,11.948,0.45925,0.06833
S3021B,11.948,0.39023,0.07174
S3021B,11.948,0.33135,0.07264
S3021B,11.948,0.28464,0.07177
S3021B,11.948,0.21676,0.06792
S3021B,11.948,0.16125,0.06219
S3021B,11.948,0.10703,0.05253
S3021B,11.948,0.07085,0.04284
S3021B,11.948,0.03675,0.02962
S3021B,11.948,0.01908,0.01943
S3021B,11.948,0.00667,0.00951
S3021B,11.948,0.00227,0.00422
S3021B,11.948,0.0,-0.0
S3021B,11.948,0.00094,-0.00398
S3021B,11.948,0.00687,-0.00981
S3021B,11.948,0.02481,-0.01637
S3021B,11.948,0.05033,-0.02088
S3021B,11.948,0.07537,-0.02332
S3021B,11.948,0.10516,-0.02436
S3021B,11.948,0.14365,-0.02429
S3021B,11.948,0.18487,-0.02416
S3021B,11.948,0.23153,-0.02382
S3021B,11.948,0.25974,-0.02372
S3021B,11.948,0.30117,-0.02247
S3021B,11.948,0.37652,-0.02097
S3021B,11.948,0.45339,-0.01917
S3021B,11.948,0.52707,-0.01735
S3021B,11.948,0.59892,-0.01543
S3021B,11.948,0.67229,-0.01328
S3021B,11.948,0.75272,-0.01154
S3021B,11.948,0.82462,-0.00968
S3021B,11.948,0.88415,-0.00803
S3021B,11.948,0.91632,-0.00674
S3021B,11.948,0.95206,-0.00489
S3021B,11.948,0.9743,-0.0033
S3021B,11.948,0.98894,-0.00161
S3021B,11.948,1.0,0.0
S4061A,11.893,1.0,0.0
S4061A,11.893,0.99673,0.0023
S4061A,11.893,0.9857,0.00361
S4061A,11.893,0.96705,0.00508
S4061A,11.893,0.92527,0.00967
S4061A,11.893,0.86284,0.01804
S4061A,11.893,0.79417,0.02926
S4061A,11.893,0.70452,0.04618
S4061A,11.893,0.64995,0.05453
S4061A,11.893,0.54327,0.06846
S4061A,11.893,0.45623,0.07634
S4061A,11.893,0.38353,0.07975
S4061A,11.893,0.31736,0.08113
S4061A,11.893,0.24629,0.07721
S4061A,11.893,0.16873,0.06793
S4061A,11.893,0.11572,0.05767
S4061A,11.893,0.07883,0.04614
S4061A,11.893,0.04869,0.03373
S4061A,11.893,0.02569,0.023
S4061A,11.893,0.01128,0.01471
S4061A,11.893,0.00276,0.00708
S4061A,11.893,0.0,0.0
S4061A,11.893,0.00105,-0.00377
S4061A,11.893,0.00471,-0.00827
S4061A,11.893,0.0116,-0.01257
S4061A,11.893,0.02467,-0.01704
S4061A,11.893,0.05029,-0.0212
S4061A,11.893,0.08856,-0.02407
S4061A,11.893,0.14436,-0.02479
S4061A,11.893,0.20789,-0.02344
S4061A,11.893,0.29093,-0.01881
S4061A,11.893,0.36256,-0.01528
S4061A,11.893,0.45217,-0.00992
S4061A,11.893,0.54661,-0.00422
S4061A,11.893,0.62422,0.00022
S4061A,11.893,0.68944,0.00062
S4061A,11.893,0.76627,0.00025
S4061A,11.893,0.8386,-0.00041
S4061A,11.893,0.9027,-0.00114
S4061A,11.893,0.95973,-0.00263
S4061A,11.893,0.98139,-0.00239
S4061A,11.893,0.99103,-0.00197
S4061A,11.893,0.99778,-0.00188
S4061A,11.893,1.0,0.0
S4061B,11.799,1.0,0.0
S4061B,11.799,0.99856,0.00053
S4061B,11.799,0.99229,0.0015
S4061B,11.799,0.98413,0.00273
S4061B,11.799,0.95858,0.00709
S4061B,11.799,0.92449,0.01327
S4061B,11.799,0.88177,0.0217
S4061B,11.799,0.83273,0.03228
S4061B,11.799,0.78644,0.04212
S4061B,11.799,0.73718,0.05132
S4061B,11.799,0.68253,0.06072
S4061B,11.799,0.62974,0.06848
S4061B,11.799,0.5611,0.07689
S4061B,11.799,0.50745,0.08189
S4061B,11.799,0.45525,0.08508
S4061B,11.799,0.41078,0.08666
S4061B,11.799,0.35388,0.08705
S4061B,11.799,0.29739,0.08558
S4061B,11.799,0.2531,0.08266
S4061B,11.799,0.19704,0.07675
S4061B,11.799,0.14752,0.06864
S4061B,11.799,0.1059,0.05888
S4061B,11.799,0.07171,0.04844
S4061B,11.799,0.04062,0.03538
S4061B,11.799,0.01859,0.02286
S4061B,11.799,0.00568,0.0117
S4061B,11.799,0.00247,0.0072
S4061B,11.799,0.0,0.0
S4061B,11.799,0.00182,-0.00595
S4061B,11.799,0.00549,-0.00974
S4061B,11.799,0.01174,-0.01288
S4061B,11.799,0.02599,-0.01614
S4061B,11.799,0.0566,-0.01929
S4061B,11.799,0.11239,-0.02112
S4061B,11.799,0.16687,-0.0195
S4061B,11.799,0.22327,-0.01672
S4061B,11.799,0.27919,-0.01368
S4061B,11.799,0.34892,-0.00996
S4061B,11.799,0.41346,-0.00648
S4061B,11.799,0.49771,-0.00212
S4061B,11.799,0.56052,0.00122
S4061B,11.799,0.63379,0.0043
S4061B,11.799,0.70802,0.00625
S4061B,11.799,0.78775,0.0067
S4061B,11.799,0.85749,0.00587
S4061B,11.799,0.91202,0.00429
S4061B,11.799,0.95693,0.00144
S4061B,11.799,0.98563,-0.00029
S4061B,11.799,0.99253,-0.00046
S4061B,11.799,1.0,0.0
S4062,11.999,1.0,0.0
S4062,11.999,0.99924,0.0008
S4062,11.999,0.99612,0.00134
S4062,11.999,0.99135,0.00213
S4062,11.999,0.98577,0.00275
S4062,11.999,0.95901,0.00621
S4062,11.999,0.91891,0.01305
S4062,11.999,0.87252,0.02149
S4062,11.999,0.81385,0.03362
S4062,11.999,0.76002,0.04476
S4062,11.999,0.69586,0.05676
S4062,11.999,0.63933,0.0658
S4062,11.999,0.56493,0.07513
S4062,11.999,0.49689,0.0811
S4062,11.999,0.41448,0.08467
S4062,11.999,0.33532,0.0843
S4062,11.999,0.25715,0.08012
S4062,11.999,0.19327,0.07339
S4062,11.999,0.13335,0.06281
S4062,11.999,0.083,0.04931
S4062,11.999,0.04562,0.03531
S4062,11.999,0.02696,0.0269
S4062,11.999,0.01299,0.01823
S4062,11.999,0.0057,0.01171
S4062,11.999,0.00263,0.00776
S4062,11.999,0.0,0.0
S4062,11.999,0.00122,-0.00454
S4062,11.999,0.00376,-0.00791
S4062,11.999,0.01095,-0.01156
S4062,11.999,0.01836,-0.01332
S4062,11.999,0.04564,-0.01618
S4062,11.999,0.07108,-0.01764
S4062,11.999,0.11581,-0.01836
S4062,11.999,0.18077,-0.01699
S4062,11.999,0.24062,-0.01464
S4062,11.999,0.30099,-0.0116
S4062,11.999,0.36347,-0.00841
S4062,11.999,0.42626,-0.00536
S4062,11.999,0.50577,-0.00189
S4062,11.999,0.57139,0.00024
S4062,11.999,0.6376,0.00211
S4062,11.999,0.69795,0.0035
S4062,11.999,0.76774,0.00421
S4062,11.999,0.83762,0.00406
S4062,11.999,0.88264,0.00354
S4062,11.999,0.92784,0.00249
S4062,11.999,0.96114,0.00113
S4062,11.999,0.97354,0.0004
S4062,11.999,0.98652,-0.00021
S4062,11.999,0.99415,-0.00058
S4062,11.999,0.99958,-0.00046
S4062,11.999,1.0,0.0
S4233,12.043,1.0,0.0
S4233,12.043,0.99965,0.00135
S4233,12.043,0.99675,0.00185
S4233,12.043,0.99208,0.00244
S4233,12.043,0.98292,0.00348
S4233,12.043,0.95407,0.00819
S4233,12.043,0.90598,0.01758
S4233,12.043,0.85668,0.02697
S4233,12.043,0.80341,0.03831
S4233,12.043,0.74226,0.05125
S4233,12.043,0.69122,0.06183
S4233,12.043,0.62493,0.07396
S4233,12.043,0.55767,0.0844
S4233,12.043,0.48838,0.09281
S4233,12.043,0.41487,0.09805
S4233,12.043,0.33847,0.09914
S4233,12.043,0.28714,0.09689
S4233,12.043,0.23126,0.09139
S4233,12.043,0.16785,0.08089
S4233,12.043,0.12159,0.06957
S4233,12.043,0.08679,0.05843
S4233,12.043,0.05274,0.044
S4233,12.043,0.02774,0.02955
S4233,12.043,0.01569,0.0208
S4233,12.043,0.0069,0.01258
S4233,12.043,0.00258,0.00667
S4233,12.043,0.0,-0.0
S4233,12.043,0.00111,-0.00344
S4233,12.043,0.00423,-0.00733
S4233,12.043,0.00787,-0.01015
S4233,12.043,0.01462,-0.01331
S4233,12.043,0.02719,-0.01811
S4233,12.043,0.04099,-0.0224
S4233,12.043,0.0632,-0.02717
S4233,12.043,0.09827,-0.03223
S4233,12.043,0.14049,-0.03573
S4233,12.043,0.1876,-0.03794
S4233,12.043,0.2291,-0.03884
S4233,12.043,0.28748,-0.03888
S4233,12.043,0.34399,-0.03787
S4233,12.043,0.40654,-0.0353
S4233,12.043,0.46493,-0.03195
S4233,12.043,0.56063,-0.02533
S4233,12.043,0.63022,-0.02006
S4233,12.043,0.70793,-0.01368
S4233,12.043,0.78274,-0.00784
S4233,12.043,0.85409,-0.00356
S4233,12.043,0.90758,-0.00175
S4233,12.043,0.96048,-0.00114
S4233,12.043,0.98223,-0.00112
S4233,12.043,0.99184,-0.00127
S4233,12.043,0.99655,-0.00132
S4233,12.043,0.99937,-0.0011
S4233,12.043,1.0,0.0
SD2030,11.99,1.0,0.0
SD2030,11.99,0.99594,0.00274
SD2030,11.99,0.98879,0.0043
SD2030,11.99,0.97366,0.00743
SD2030,11.99,0.94936,0.01239
SD2030,11.99,0.90526,0.02054
SD2030,11.99,0.85117,0.02918
SD2030,11.99,0.80405,0.03583
SD2030,11.99,0.74591,0.04331
SD2030,11.99,0.68902,0.04996
SD2030,11.99,0.63091,0.05582
SD2030,11.99,0.55826,0.06059
SD2030,11.99,0.49512,0.06299
SD2030,11.99,0.42477,0.0646
SD2030,11.99,0.36002,0.06448
SD2030,11.99,0.2987,0.06302
SD2030,11.99,0.23863,0.0601
SD2030,11.99,0.17709,0.05484
SD2030,11.99,0.12427,0.04765
SD2030,11.99,0.07855,0.03861
SD2030,11.99,0.04526,0.02929
SD2030,11.99,0.01948,0.01772
SD2030,11.99,0.00848,0.01064
SD2030,11.99,0.00157,0.00519
SD2030,11.99,0.0,0.0
SD2030,11.99,0.00105,-0.00452
SD2030,11.99,0.004,-0.00754
SD2030,11.99,0.01075,-0.0108
SD2030,11.99,0.02425,-0.01468
SD2030,11.99,0.04663,-0.01851
SD2030,11.99,0.09223,-0.02201
SD2030,11.99,0.14375,-0.02344
SD2030,11.99,0.19208,-0.02369
SD2030,11.99,0.25685,-0.02319
SD2030,11.99,0.33714,-0.02207
SD2030,11.99,0.41589,-0.02049
SD2030,11.99,0.50216,-0.0184
SD2030,11.99,0.58733,-0.01579
SD2030,11.99,0.66517,-0.01286
SD2030,11.99,0.74397,-0.00927
SD2030,11.99,0.81666,-0.00571
SD2030,11.99,0.88423,-0.00279
SD2030,11.99,0.93306,-0.00082
SD2030,11.99,0.96157,-0.00087
SD2030,11.99,0.98044,-0.00072
SD2030,11.99,0.9914,-0.00095
SD2030,11.99,1.0,0.0
SD2083,11.987,1.0,0.0
SD2083,11.987,0.99879,0.00061
SD2083,11.987,0.99529,0.00103
SD2083,11.987,0.99026,0.00171
SD2083,11.987,0.98274,0.00265
SD2083,11.987,0.95421,0.00665
SD2083,11.987,0.90309,0.01436
SD2083,11.987,0.85175,0.0231
SD2083,11.987,0.79675,0.03244
SD2083,11.987,0.73356,0.04255
SD2083,11.987,0.66435,0.05292
SD2083,11.987,0.5963,0.06096
SD2083,11.987,0.52505,0.06637
SD2083,11.987,0.45243,0.06899
SD2083,11.987,0.38078,0.07015
SD2083,11.987,0.30214,0.06862
SD2083,11.987,0.23457,0.06485
SD2083,11.987,0.16431,0.05695
SD2083,11.987,0.10215,0.04537
SD2083,11.987,0.06168,0.03381
SD2083,11.987,0.03498,0.02403
SD2083,11.987,0.01768,0.01655
SD2083,11.987,0.00755,0.01073
SD2083,11.987,0.0022,0.00564
SD2083,11.987,0.0,0.0
SD2083,11.987,0.00068,-0.00376
SD2083,11.987,0.00183,-0.00649
SD2083,11.987,0.00373,-0.00869
SD2083,11.987,0.00801,-0.01151
SD2083,11.987,0.01486,-0.01407
SD2083,11.987,0.03055,-0.01738
SD2083,11.987,0.06495,-0.01998
SD2083,11.987,0.08912,-0.02138
SD2083,11.987,0.13961,-0.02268
SD2083,11.987,0.19371,-0.02278
SD2083,11.987,0.26237,-0.02177
SD2083,11.987,0.33724,-0.01967
SD2083,11.987,0.39894,-0.01832
SD2083,11.987,0.46205,-0.01617
SD2083,11.987,0.53047,-0.01435
SD2083,11.987,0.58338,-0.01286
SD2083,11.987,0.65583,-0.01087
SD2083,11.987,0.71114,-0.00949
SD2083,11.987,0.77953,-0.00781
SD2083,11.987,0.84138,-0.00654
SD2083,11.987,0.89008,-0.00617
SD2083,11.987,0.92852,-0.00528
SD2083,11.987,0.96633,-0.00309
SD2083,11.987,0.97901,-0.00225
SD2083,11.987,0.98663,-0.00151
SD2083,11.987,0.99147,-0.00111
SD2083,11.987,0.99772,-0.00034
SD2083,11.987,1.0,0.0
SD5060,12.016,1.0,0.0
SD5060,12.016,0.99965,0.0003
SD5060,12.016,0.9967,0.00027
SD5060,12.016,0.98943,0.00164
SD5060,12.016,0.97661,0.00291
SD5060,12.016,0.94328,0.00705
SD5060,12.016,0.89226,0.01408
SD5060,12.016,0.82463,0.02381
SD5060,12.016,0.75963,0.03299
SD5060,12.016,0.6785,0.04386
SD5060,12.016,0.58574,0.05443
SD5060,12.016,0.52135,0.05993
SD5060,12.016,0.4341,0.06515
SD5060,12.016,0.36463,0.06735
SD5060,12.016,0.27437,0.0673
SD5060,12.016,0.20304,0.06348
SD5060,12.016,0.14689,0.05788
SD5060,12.016,0.09709,0.04961
SD5060,12.016,0.04985,0.03647
SD5060,12.016,0.0217,0.02416
SD5060,12.016,0.00944,0.0156
SD5060,12.016,0.00349,0.00945
SD5060,12.016,0.0,0.0
SD5060,12.016,0.00062,-0.00366
SD5060,12.016,0.00405,-0.00794
SD5060,12.016,0.01042,-0.01225
SD5060,12.016,0.02708,-0.01964
SD5060,12.016,0.05681,-0.02635
SD5060,12.016,0.10279,-0.03031
SD5060,12.016,0.19875,-0.03053
SD5060,12.016,0.31977,-0.02586
SD5060,12.016,0.44792,-0.01995
SD5060,12.016,0.54575,-0.01505
SD5060,12.016,0.63304,-0.01055
SD5060,12.016,0.70321,-0.0078
SD5060,12.016,0.76889,-0.00534
SD5060,12.016,0.81957,-0.00335
SD5060,12.016,0.8737,-0.00263
SD5060,12.016,0.92155,-0.00197
SD5060,12.016,0.95825,-0.00082
SD5060,12.016,0.98124,-0.0008
SD5060,12.016,0.99136,-0.00054
SD5060,12.016,0.99484,-0.00058
SD5060,12.016,0.99836,-0.00023
SD5060,12.016,1.0,0.0
SD6060,12.065,1.0,0.0
SD6060,12.065,0.99861,0.00074
SD6060,12.065,0.99563,0.00112
SD6060,12.065,0.99071,0.00128
SD6060,12.065,0.98023,0.00214
SD6060,12.065,0.96319,0.00369
SD6060,12.065,0.92005,0.0086
SD6060,12.065,0.88111,0.01401
SD6060,12.065,0.82496,0.02226
