pair_id,asb_name,princeton_label,Re_princeton,uiuc_volume,uiuc_file,Re_uiuc,Re_relative_gap,alpha,CL_princeton,CD_princeton,CL_uiuc,CD_uiuc,NF_CL_measured_geom,NF_CD_measured_geom,NF_CL_design_geom,NF_CD_design_geom,dCL_tunnels,errCD_tunnels,dCL_NF_vs_uiuc,dCL_NF_vs_princeton,errCD_NF_vs_uiuc,errCD_NF_vs_princeton,Re_bin
E374B|151000|vol1|E374B.DRG|152400,e374,E374B,151000,vol1,E374B.DRG,152400,0.009271523178807948,5.26,0.742,0.0144,0.7465742574257426,0.015650495049504953,0.8134402157297568,0.014268179624654504,0.8368698310721315,0.014349938977600805,0.004574257425742578,0.08683993399339951,0.09029557364638896,0.07144021572975678,-0.08309999573753327,-0.009154192732326077,150k
E374B|151000|vol1|E374B.DRG|152400,e374,E374B,151000,vol1,E374B.DRG,152400,0.009271523178807948,6.27,0.835,0.015,0.8405,0.015489285714285714,0.9010029595224803,0.014101349141393438,0.9101085042077138,0.014782628139699439,0.00550000000000006,0.032619047619047645,0.0696085042077138,0.06600295952248036,-0.045622347448502916,-0.05991005724043745,150k
E374B|151000|vol1|E374B.DRG|152400,e374,E374B,151000,vol1,E374B.DRG,152400,0.009271523178807948,7.29,0.893,0.019,0.9171960784313725,0.018215686274509802,0.9235657901982595,0.020589351678588202,0.9487813796177714,0.017532890952580406,0.024196078431372503,-0.041279669762641975,0.031585301186398906,0.030565790198259446,-0.03748391971840604,0.08365008834674749,150k
E374B|151000|vol1|E374B.DRG|152400,e374,E374B,151000,vol1,E374B.DRG,152400,0.009271523178807948,8.3,0.927,0.0258,0.957204081632653,0.025956122448979595,0.9699108656820454,0.02689714343583804,0.9640009468232371,0.0241174726103778,0.03020408163265298,0.00605125771238739,0.006796865190584089,0.042910865682045385,-0.07083684561189438,0.04252493937356749,150k
E374B|151000|vol1|E374B.DRG|152400,e374,E374B,151000,vol1,E374B.DRG,152400,0.009271523178807948,9.31,0.962,0.0328,0.9967142857142857,0.03267142857142858,1.058887345837592,0.03350236478505145,1.026015041882481,0.029972550544785634,0.0347142857142857,-0.00391986062717751,0.029300756168195274,0.09688734583759206,-0.0826066733122021,0.02141356051986111,150k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,-6.0,-0.365,0.0204,-0.38509615384615387,0.021055769230769232,-0.44383295798008326,0.024527706227493423,-0.4383882710625471,0.0328077394742227,-0.020096153846153875,0.03214555052790346,-0.05329211721639321,-0.07883295798008327,0.5581354029222579,0.202338540563403,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,-4.97,-0.229,0.0153,-0.2562574257425742,0.015676237623762374,-0.30120219947743904,0.017281700382391487,-0.30129644276313505,0.01992485634143414,-0.0272574257425742,0.024590694363553912,-0.045039017020560845,-0.07220219947743903,0.2710228576295385,0.12952290080990117,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,-3.94,-0.136,0.0125,-0.14700980392156862,0.01241470588235294,-0.1757051489634539,0.013705854717952208,-0.17516940993529828,0.014541518979183191,-0.011009803921568612,-0.0068235294117648115,-0.02815960601372966,-0.039705148963453896,0.17131401395931892,0.09646837743617659,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,-2.94,-0.061,0.0108,-0.07153398058252428,0.010563106796116505,-0.08056955203697277,0.01057486520789221,-0.08211471852230494,0.011331289379427007,-0.010533980582524277,-0.021934555915138456,-0.010580737939780663,-0.019569552036972776,0.07272316735384343,-0.020845814084054712,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,-1.9,0.019,0.0097,0.0074257425742574245,0.010306930693069306,0.005741350225718403,0.009740711399333793,0.046902893077467325,0.010020622129592061,-0.011574257425742574,0.06257017454322736,0.0394771505032099,-0.013258649774281596,-0.02777825639884892,0.004197051477710546,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,-0.88,0.118,0.0105,0.11510679611650486,0.011341747572815534,0.1579847359484122,0.010418773522873022,0.22518806711580466,0.01080260679601203,-0.002893203883495135,0.08016643550624125,0.1100812709992998,0.0399847359484122,-0.04753595275702868,-0.0077358549644741675,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,0.15,0.272,0.0108,0.2484901960784314,0.011526470588235294,0.30347490206597244,0.010711157788549452,0.3678224201846624,0.011056923738247232,-0.023509803921568623,0.06726579520697164,0.11933222410623098,0.03147490206597242,-0.04073639423218706,-0.008226130689865599,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,1.17,0.366,0.0115,0.36440776699029126,0.011950485436893204,0.4244232558039039,0.010885418253974684,0.4802799335300471,0.011191619607917303,-0.0015922330097087323,0.0391726466863656,0.11587216653975585,0.058423255803903895,-0.06350083709847901,-0.0534418909587231,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,2.19,0.455,0.0119,0.45836893203883494,0.012503883495145631,0.5278550464736732,0.01108331362055356,0.5766579036324656,0.011386370310852684,0.0033689320388349264,0.050746512197111814,0.11828897159363067,0.07285504647367319,-0.08937328828493953,-0.06862910751650757,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,3.21,0.551,0.0124,0.5587961165048544,0.012879611650485437,0.6238780151878581,0.011362191738172616,0.6655734038934487,0.011663719321355275,0.007796116504854345,0.038678358910115944,0.10677728738859427,0.07287801518785808,-0.09440442477039551,-0.0836942146634987,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,4.24,0.646,0.0124,0.663,0.012915463917525773,0.7190100502775993,0.011765496942739057,0.7529672866693597,0.012015116687429828,0.017000000000000015,0.04156967076820751,0.08996728666935971,0.07301005027759933,-0.0697107928793955,-0.05116960139201148,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,5.25,0.744,0.0124,0.7631588785046729,0.012926168224299065,0.814330969480714,0.012021798953002686,0.8383989629878015,0.012287430237887314,0.019158878504672905,0.0424329213144408,0.07524008448312858,0.07033096948071405,-0.049414333414834345,-0.030500084435267253,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,6.28,0.829,0.0141,0.8550485436893204,0.014015533980582525,0.9007841804290773,0.01270671352122358,0.9108028394864492,0.01316097394980477,0.026048543689320414,-0.00599049783102657,0.05575429579712887,0.0717841804290773,-0.060972349106475955,-0.09881464388485249,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,7.28,0.881,0.0196,0.9178019801980198,0.018033663366336633,0.924519074005757,0.019763522951798486,0.9448578789522352,0.01670531064035693,0.036801980198019835,-0.07991513437057991,0.027055898754215324,0.04351907400575694,-0.07365961640713178,0.008343007744820741,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,8.3,0.923,0.0248,0.9602178217821782,0.02452376237623763,0.979127384578773,0.024994376995212328,0.9671526967364643,0.0225502409172827,0.03721782178217814,-0.011138613861385897,0.00693487495428613,0.056127384578772976,-0.08047384527209324,0.007837782065013258,200k
E374B|201600|vol2|E374B.DRG|200500,e374,E374B,201600,vol2,E374B.DRG,200500,0.005456349206349206,9.3,0.958,0.0319,0.9995445544554455,0.03068415841584159,1.0575978503194174,0.03119368773187314,1.0197391078616258,0.02775755716750564,0.04154455445544558,-0.03811415624321028,0.02019455340618026,0.09959785031941748,-0.09537824725950465,-0.022141450411500258,200k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,-5.98,-0.334,0.0171,-0.3617222222222222,0.01794074074074074,-0.4099267039396237,0.01847255409435326,-0.40348698755322543,0.024726914911493834,-0.027722222222222204,0.04916612518951691,-0.041764765331003206,-0.0759267039396237,0.3782549599717869,0.08026632130720815,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,-4.96,-0.237,0.0136,-0.2558434782608695,0.014143478260869565,-0.2882311331090309,0.014039295563112736,-0.2789438429935364,0.016008112254028584,-0.018843478260869517,0.03996163682864453,-0.02310036473266691,-0.051231133109030935,0.13183701765341976,0.03230114434652473,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,-3.94,-0.157,0.0112,-0.1718411214953271,0.012344859813084112,-0.18719922966003288,0.011807747407893213,-0.17550441622514623,0.012450082876644354,-0.014841121495327098,0.10221962616822429,-0.003663294729819133,-0.030199229660032884,0.008523633735291003,0.05426316141903685,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,-2.93,-0.069,0.01,-0.085625,0.010469791666666665,-0.08807629500717712,0.009558628351671554,-0.09189884656776827,0.009836314732279403,-0.016625,0.04697916666666652,-0.0062738465677682625,-0.019076295007177113,-0.06050520913459083,-0.04413716483284459,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,-1.91,0.018,0.0085,0.0031588785046729106,0.009035514018691588,-0.003299659570743001,0.007913098468358436,-0.005992233187258811,0.008042776609774496,-0.014841121495327087,0.06300164925783379,-0.009151111691931722,-0.021299659570743,-0.10987060690331901,-0.06904723901665469,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,-0.88,0.1,0.0085,0.09476470588235295,0.009141176470588236,0.10510120007327145,0.008240043133019837,0.1452284968831279,0.00858826881503796,-0.00523529411764706,0.07543252595155708,0.050463791000774944,0.005101200073271445,-0.060485393464315855,-0.030583160821195696,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,0.14,0.218,0.0088,0.21457142857142858,0.008885714285714287,0.2409728336420855,0.008580376689171526,0.30226623577908984,0.009030485867916415,-0.0034285714285714197,0.009740259740259794,0.08769480720766126,0.022972833642085494,0.01629262179123634,-0.02495719441232664,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,1.17,0.358,0.009,0.3625,0.0094375,0.3855773292992549,0.008861051928697317,0.44731468404711255,0.009290315984641561,0.004500000000000004,0.04861111111111116,0.08481468404711257,0.027577329299254938,-0.015595657256523269,-0.01543867458918693,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,2.19,0.453,0.0092,0.46089,0.009744000000000001,0.514229544749013,0.009034694100324325,0.5687817356622371,0.00943829422656012,0.007890000000000008,0.059130434782608814,0.10789173566223709,0.06122954474901293,-0.03137374522166271,-0.01796803257344296,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,3.21,0.548,0.0097,0.5623900000000001,0.010126,0.6231913211146198,0.009215655524376004,0.6693939392309907,0.009593580129269124,0.014390000000000014,0.043917525773195805,0.10700393923099061,0.07519132111461979,-0.05257948555509338,-0.04993242016742228,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,4.23,0.645,0.0099,0.6668598130841122,0.010314018691588786,0.7200548601621153,0.009520425433874116,0.7582254786527592,0.009841847471871553,0.021859813084112223,0.04182006985745301,0.091365665568647,0.07505486016211527,-0.04577955827269291,-0.038340865265240866,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,5.26,0.738,0.0105,0.7679354838709677,0.01048279569892473,0.815968494178233,0.009785544298347004,0.8429346661002461,0.010203916359501228,0.029935483870967672,-0.0016385048643114712,0.07499918222927848,0.07796849417823304,-0.02660352709650808,-0.0680434001574283,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,6.27,0.813,0.0133,0.8542298850574712,0.011973563218390803,0.8893419645233267,0.012041702612498114,0.9093445795257097,0.011438278028999509,0.04122988505747127,-0.0997320888427967,0.05511469446823847,0.07634196452332676,-0.04470558843913085,-0.09460882612796129,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,7.28,0.867,0.018,0.9138888888888889,0.016872222222222222,0.933273560740209,0.017982869925181645,0.944053126654894,0.015590518536298845,0.04688888888888887,-0.06265432098765424,0.030164237766005186,0.06627356074020896,-0.07596531559638062,-0.0009516708232418622,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,8.29,0.916,0.0227,0.9615555555555555,0.022224074074074073,0.996156283645437,0.022194585039047674,0.978916780554596,0.020137882128794762,0.04555555555555546,-0.020965899820525474,0.01736122499904047,0.08015628364543692,-0.09387081496965485,-0.02226497625340649,300k
E374B|308600|vol1|E374B.DRG|303300,e374,E374B,308600,vol1,E374B.DRG,303300,0.017174335709656513,9.3,0.957,0.0285,1.0043333333333333,0.027852941176470598,1.0647668431351929,0.027793203950385096,1.0230088579448717,0.024487067594393293,0.04733333333333334,-0.02270381836945275,0.01867552461153843,0.10776684313519291,-0.12084445806824533,-0.024799861389996666,300k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,-3.95,-0.211,0.0382,-0.16316666666666668,0.031933333333333334,-0.3138147027335437,0.04156748830229651,-0.3284331937375867,0.05360160157082154,0.04783333333333331,-0.16404886561954618,-0.16526652707092004,-0.10281470273354373,0.6785470220507789,0.08815414403917564,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,-2.95,-0.125,0.0268,-0.06987628865979387,0.025667010309278353,-0.19130862368309381,0.03041775056612465,-0.186871231218788,0.03493814869898793,0.05512371134020613,-0.04227573472841968,-0.11699494255899412,-0.06630862368309381,0.36120834791413786,0.13499069276584516,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,-1.91,0.006,0.021,0.07236111111111113,0.021931481481481482,-0.020781863700173715,0.024582352304348278,-0.0007189715482608063,0.028508717589603973,0.06636111111111112,0.04435626102292767,-0.07308008265937194,-0.026781863700173714,0.2998993074715988,0.1705882049689655,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,-0.89,0.133,0.0204,0.18655102040816327,0.022492857142857144,0.16363510145153243,0.020267124293954972,0.16483720527037937,0.022793228972599326,0.05355102040816326,0.10259103641456582,-0.021713815137783893,0.03063510145153242,0.013354098496000463,-0.006513515002207306,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,0.14,0.286,0.0223,0.290078431372549,0.02632156862745098,0.311563833841529,0.022212357634766144,0.31194886068566763,0.023463466106998725,0.004078431372549041,0.18033940033412466,0.02187042931311861,0.02556383384152905,-0.10858404986819505,-0.0039301509073478,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,1.17,0.39,0.0262,0.40836190476190476,0.03091238095238095,0.4310198511826343,0.025305999218813963,0.42589052287537577,0.02698006777085405,0.018361904761904746,0.17986186841148666,0.017528618113471006,0.04101985118263429,-0.12720835666409655,-0.03412216722084116,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,2.2,0.487,0.0288,0.47067647058823536,0.035394117647058826,0.5395619885282313,0.02894735234905037,0.5292078984190253,0.031075382312312796,-0.016323529411764626,0.2289624183006537,0.058531427830789906,0.05256198852823135,-0.12201844887931279,0.0051164010086934665,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,3.23,0.589,0.0303,0.528843137254902,0.0415843137254902,0.6403892589098088,0.03299108366524471,0.6234340587989833,0.035787894307799814,-0.060156862745098016,0.3724195949006667,0.09459092154408133,0.05138925890980883,-0.139389565400891,0.08881464241731717,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,4.25,0.69,0.0325,0.5817755102040816,0.05111224489795918,0.7389844665055503,0.03644758748987454,0.7130009127772454,0.040462740900283116,-0.10822448979591837,0.5726844583987439,0.13122540257316384,0.04898446650555033,-0.20835523892438698,0.12146423045767812,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,5.27,0.782,0.0324,0.6495663716814158,0.059025663716814156,0.8514028185934146,0.03724800883047637,0.8148403904748975,0.04285631290055812,-0.13243362831858418,0.821779744346116,0.1652740187934817,0.06940281859341457,-0.2739376365817976,0.1496299021751966,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,6.28,0.873,0.0306,0.7125714285714285,0.07281648351648352,0.977573516647134,0.034083913184260343,0.9450714585252445,0.04030450686140161,-0.16042857142857148,1.3796236443295269,0.23250002995381602,0.10457351664713399,-0.44649199034339737,0.11385337203465179,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,7.31,0.973,0.0288,0.8115254237288134,0.07612881355932206,1.0798976701580116,0.02978404624750898,1.0741863363909556,0.033216867209927746,-0.16147457627118655,1.643361581920905,0.2626609126621422,0.10689767015801166,-0.5636754908304977,0.03416827248295073,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,8.32,1.06,0.0258,1.0672386363636366,0.03540568181818181,1.1422932790139695,0.0293553108549829,1.1464872207242371,0.029777167052850974,0.00723863636363653,0.37231324876673677,0.07924858436060056,0.08229327901396943,-0.1589720766919516,0.13780274631716666,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,9.35,1.133,0.028,1.1631785714285714,0.031105357142857143,1.1725455051519669,0.038415332145104286,1.168946505460003,0.03933262546587495,0.030178571428571388,0.11090561224489794,0.00576793403143161,0.039545505151966864,0.26449682880130737,0.37197614803943874,60k
E387A|59700|vol3|E387C.DRG|59885,e387,E387A,59700,vol3,E387C.DRG,59885,0.003098827470686767,10.34,1.15,0.0368,1.1860714285714287,0.03797142857142858,1.2240920226091376,0.051489156183100813,1.2158858107815242,0.051736811944368424,0.036071428571428754,0.0318322981366462,0.02981438221009558,0.07409202260913772,0.3625195019209138,0.39916185280165256,60k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,-3.95,-0.169,0.0286,-0.10082524271844662,0.029400970873786406,-0.15144765037025376,0.029425763003971737,-0.12353970362960708,0.03647599270245192,0.0681747572815534,0.02800597460791629,-0.02271446091116046,0.01755234962974625,0.2406390543712803,0.028872832306704066,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,-2.93,-0.03,0.0204,0.041039603960396,0.020684158415841584,0.03693920246237691,0.020251643817595207,0.0668676307866479,0.022784419752258936,0.07103960396039599,0.01392933410988152,0.025828026826251897,0.06693920246237692,0.1015396079546946,-0.007272361882587986,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,-1.89,0.115,0.015,0.17472477064220185,0.0174348623853211,0.17072623205758608,0.015500893333404901,0.19942478908283387,0.01808758728330853,0.059724770642201844,0.16232415902140673,0.02470001844063202,0.055726232057586075,0.03743791511293939,0.0333928888936601,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,-0.87,0.22,0.0135,0.27412000000000003,0.016608,0.300093994997654,0.013354627974116899,0.30529629855910306,0.014132815148553801,0.05412000000000003,0.23022222222222233,0.031176298559103033,0.08009399499765399,-0.14903569673929432,-0.010768298213563017,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,0.16,0.322,0.0141,0.3664444444444444,0.019266666666666665,0.3994004150780062,0.014287206934728208,0.41720425593461363,0.014806201026058823,0.0444444444444444,0.3664302600472812,0.05075981149016923,0.07740041507800621,-0.23151205747099526,0.013277087569376494,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,1.18,0.415,0.0158,0.4618086956521739,0.02172869565217391,0.5027689219803123,0.015742357947189325,0.5193037203075274,0.016341303199107295,0.04680869565217394,0.3752339020363234,0.057495024655353444,0.08776892198031233,-0.24793906359158835,-0.0036482311905491186,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,2.2,0.51,0.0188,0.547896551724138,0.024139080459770115,0.6092123686754795,0.017287668001656806,0.6256684686183303,0.01796359476169216,0.03789655172413797,0.2839936414771337,0.07777191689419227,0.09921236867547945,-0.25582936799808675,-0.08044319140123378,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,3.22,0.601,0.0199,0.6405471698113208,0.027605660377358492,0.7160312654206137,0.018715666083551907,0.7327637945302914,0.019512656232736493,0.03954716981132078,0.3872191144401252,0.09221662471897063,0.1150312654206137,-0.2931646638404524,-0.05951426715819566,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,4.24,0.692,0.0217,0.740576923076923,0.02799230769230769,0.8214531700000429,0.019633209674774967,0.8387365910267526,0.02064211861951867,0.04857692307692307,0.2899680964197092,0.09815966794982955,0.12945317000004297,-0.26257888965720605,-0.09524379378917204,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,5.26,0.783,0.021,0.847,0.02603,0.9220365948582047,0.01982129129809961,0.9398118333889882,0.020909089476360353,0.06399999999999995,0.2395238095238095,0.09281183338898824,0.13903659485820463,-0.1967310996404014,-0.05612898580478059,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,6.28,0.881,0.0202,0.9492424242424243,0.022506060606060606,1.0209111387039869,0.019557734448286526,1.0358512251826224,0.020290424280001256,0.06824242424242433,0.1141614161416142,0.08660880094019807,0.13991113870398686,-0.09844620810550497,-0.031795324342251144,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,7.31,0.979,0.0194,1.0522056074766355,0.020965420560747666,1.1096147162547414,0.019060072158207413,1.1141287173292649,0.020127279035579735,0.07320560747663551,0.08069178148183839,0.06192310985262939,0.13061471625474141,-0.03997732946684285,-0.01752205370064883,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,8.33,1.064,0.0204,1.1379607843137254,0.020803921568627447,1.1348792830384737,0.02474407697362865,1.13261717474563,0.026270110640306123,0.07396078431372533,0.019800076893502216,-0.005343609568095431,0.07087928303847368,0.26274801381301843,0.21294494968767885,100k
E387A|99800|vol3|E387C.DRG|99744,e387,E387A,99800,vol3,E387C.DRG,99744,0.0005611222444889779,9.33,1.11,0.0252,1.1802233009708738,0.02668252427184466,1.165029879601298,0.03479758414828654,1.160137286281753,0.03628827404881544,0.0702233009708737,0.05883032824780398,-0.020086014689120857,0.05502987960129779,0.36000153805188306,0.3808565138208945,100k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,-1.89,0.133,0.012,0.12190683229813665,0.013399378881987578,0.16291495863039643,0.012386458541877669,0.19496783984621818,0.014234403032972338,-0.01109316770186336,0.11661490683229818,0.07306100754808154,0.02991495863039642,0.06231812372342571,0.03220487848980572,150k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,0.16,0.322,0.0113,0.3239699248120301,0.012045864661654136,0.39443491193734165,0.011063187685634024,0.4143975766578845,0.011323548357559365,0.001969924812030066,0.06600572227027758,0.09042765184585444,0.07243491193734164,-0.05996384023756602,-0.020956841979289858,150k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,2.2,0.523,0.0132,0.5392105263157895,0.014282456140350877,0.6077930321355263,0.012760225487691687,0.6266675904513458,0.012927899359478906,0.016210526315789453,0.08200425305688466,0.08745706413555632,0.08479303213552625,-0.0948406049744532,-0.033316250932447916,150k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,3.23,0.623,0.0143,0.6462549019607843,0.015556862745098038,0.7176564927311265,0.013612997055724418,0.7361593763304473,0.013765591634452925,0.02325490196078428,0.08789249965720546,0.08990447436966298,0.09465649273112653,-0.11514346690559717,-0.048042163935355396,150k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,4.24,0.72,0.0153,0.7501075949367089,0.016610759493670885,0.8225048074196005,0.01429392002636958,0.8427399131778637,0.014492933571771253,0.030107594936708892,0.08567055514188793,0.09263231824115481,0.10250480741960055,-0.1274972359154665,-0.06575686102159604,150k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,6.29,0.913,0.0158,0.9532765957446808,0.0167,1.0347729840924846,0.014863007786899623,1.045533477548771,0.015208526070653811,0.04027659574468079,0.05696202531645556,0.0922568818040902,0.1217729840924846,-0.0893098161285143,-0.05930330462660624,150k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,7.31,1.005,0.0155,1.0450817610062892,0.017549056603773584,1.1179455295275833,0.015806844572568878,1.1173251182091186,0.017391061675653484,0.04008176100628935,0.13219720024345702,0.07224335720282937,0.11294552952758341,-0.009003043963407467,0.019796424036701826,150k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,8.33,1.07,0.0195,1.1188553459119497,0.021013207547169812,1.1349963741268048,0.023785513398534065,1.1321509039858149,0.0257202890045416,0.04885534591194962,0.07760038703434934,0.013295558073865177,0.0649963741268047,0.22400585188174982,0.21976991787354178,150k
E387A|149600|vol1|E387A.DRG|151600,e387,E387A,149600,vol1,E387A.DRG,151600,0.013368983957219251,9.35,1.109,0.0273,1.1621438848920862,0.028495683453237407,1.1719283689695832,0.03193717508329319,1.1756019489243195,0.03341048598034078,0.05314388489208621,0.04379792869001485,0.013458064032233263,0.0629283689695832,0.1724753342087325,0.16985989316092265,150k
